step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
10,CASH_IN,66484.73,C138407295,338597.57,405082.3,C695486645,144341.0,0.0,0.0,0.0
40,CASH_IN,212114.95,C1166140133,3473006.22,3685121.17,C438397730,3210794.68,2998679.72,0.0,0.0
20,CASH_OUT,7943.51,C1834245693,0.0,0.0,C98102770,267051.52,274995.03,0.0,0.0
34,CASH_OUT,251463.36,C91437997,0.0,0.0,C892641169,3796230.07,4047693.43,0.0,0.0
10,PAYMENT,3865.34,C581432827,0.0,0.0,M2071930283,0.0,0.0,0.0,0.0
35,PAYMENT,27544.38,C772634097,96570.89,69026.52,M535057850,0.0,0.0,0.0,0.0
16,CASH_OUT,124507.31,C1954990409,0.0,0.0,C991849646,3814166.77,4015380.72,0.0,0.0
9,CASH_IN,252292.01,C1686305937,0.0,252292.01,C1517804467,93714.21,0.0,0.0,0.0
9,CASH_OUT,149006.02,C1047895608,0.0,0.0,C2084157350,1491699.47,2979311.9,0.0,0.0
16,PAYMENT,6147.45,C237083997,55960.0,49812.55,M32234512,0.0,0.0,0.0,0.0
35,PAYMENT,30933.53,C262031256,0.0,0.0,M717260120,0.0,0.0,0.0,0.0
9,PAYMENT,8710.6,C938828770,5608.0,0.0,M1498244150,0.0,0.0,0.0,0.0
38,DEBIT,2740.67,C939298384,0.0,0.0,C1938348365,6471561.85,6296058.91,0.0,0.0
16,CASH_IN,54028.58,C1195428851,9093707.21,9147735.79,C1698796534,766770.42,712741.85,0.0,0.0
36,PAYMENT,52519.7,C440724707,0.0,0.0,M369476726,0.0,0.0,0.0,0.0
21,CASH_OUT,117927.29,C61042258,0.0,0.0,C846484205,1436594.13,1554521.42,0.0,0.0
41,CASH_OUT,131895.94,C615572484,0.0,0.0,C891895121,220077.82,351973.76,0.0,0.0
41,CASH_OUT,757500.98,C444201711,0.0,0.0,C916789199,1565532.11,2323033.09,0.0,0.0
40,CASH_OUT,195158.19,C1769171257,0.0,0.0,C1792016053,440899.72,636057.91,0.0,0.0
43,CASH_OUT,350331.33,C1693808688,0.0,0.0,C2067034184,569300.9,919632.23,0.0,0.0
41,PAYMENT,15657.03,C995228433,100032.6,84375.58,M399107053,0.0,0.0,0.0,0.0
43,CASH_IN,110774.94,C20184321,32167.0,142941.94,C1194247393,0.0,0.0,0.0,0.0
19,CASH_OUT,115925.94,C876363986,0.0,0.0,C1036121749,159964.95,685349.87,0.0,0.0
16,CASH_OUT,182077.12,C780854061,0.0,0.0,C1609348072,1226571.36,1408648.48,0.0,0.0
48,TRANSFER,72641.28,C1119777637,0.0,0.0,C1186553459,581740.44,654381.72,0.0,0.0
44,PAYMENT,12800.24,C1180333182,52896.0,40095.76,M1777967123,0.0,0.0,0.0,0.0
12,CASH_OUT,93935.07,C1780413564,100279.0,6343.93,C1108635930,7502.85,101437.92,0.0,0.0
14,CASH_IN,2126.29,C688491213,16021157.69,16023283.98,C1704995150,1650387.87,1648261.58,0.0,0.0
40,PAYMENT,10007.96,C1177920455,2108.0,0.0,M390468871,0.0,0.0,0.0,0.0
19,CASH_OUT,134213.15,C528388108,0.0,0.0,C486501918,7957663.03,9102082.77,0.0,0.0
16,CASH_OUT,21794.24,C52587485,205512.0,183717.76,C1753825161,39961.0,0.0,0.0,0.0
13,CASH_OUT,199941.11,C1921561330,657152.99,457211.87,C1660926430,2257642.53,3056560.55,0.0,0.0
43,PAYMENT,7928.78,C1815456476,9705.25,1776.47,M184395172,0.0,0.0,0.0,0.0
94,PAYMENT,13805.6,C181312061,28154.22,14348.63,M1903930520,0.0,0.0,0.0,0.0
20,CASH_IN,134936.57,C205347324,8954724.36,9089660.93,C1679939676,6031655.89,5896719.32,0.0,0.0
34,PAYMENT,12259.12,C94532912,82989.24,70730.12,M725278742,0.0,0.0,0.0,0.0
39,PAYMENT,13513.72,C914317443,120092.0,106578.28,M1446784109,0.0,0.0,0.0,0.0
12,CASH_OUT,407489.05,C1133785058,0.0,0.0,C1298316171,459284.13,866773.19,0.0,0.0
47,CASH_OUT,123222.4,C618626451,0.0,0.0,C1511142965,757947.04,881169.44,0.0,0.0
13,PAYMENT,13654.23,C296098793,76466.0,62811.77,M45247465,0.0,0.0,0.0,0.0
60,TRANSFER,45807.51,C958487787,45807.51,0.0,C218393296,0.0,0.0,1.0,0.0
17,CASH_IN,232516.42,C105101009,27517161.71,27749678.13,C2031563133,3416005.8,3183489.38,0.0,0.0
17,CASH_OUT,21422.96,C915467224,370.0,0.0,C11900832,5254275.31,5689669.43,0.0,0.0
93,PAYMENT,6995.17,C146389756,4284.2,0.0,M1633474395,0.0,0.0,0.0,0.0
20,TRANSFER,101544.22,C416768108,0.0,0.0,C1800981253,821847.14,923391.36,0.0,0.0
43,PAYMENT,7768.44,C1361322491,0.0,0.0,M450574878,0.0,0.0,0.0,0.0
36,PAYMENT,23729.36,C315796430,0.0,0.0,M1829948215,0.0,0.0,0.0,0.0
18,CASH_IN,194753.35,C595376739,20400.0,215153.35,C518962965,62259.0,229481.35,0.0,0.0
39,CASH_OUT,125653.71,C637635921,114300.0,0.0,C448705837,0.0,125653.71,0.0,0.0
8,CASH_IN,97304.94,C1698495392,5978.0,103282.94,C1866672043,0.0,0.0,0.0,0.0
19,CASH_IN,111273.35,C1192915523,117918.0,229191.35,C146075326,0.0,0.0,0.0,0.0
40,PAYMENT,1066.21,C883103560,0.0,0.0,M1271279633,0.0,0.0,0.0,0.0
44,CASH_OUT,149910.73,C1709562284,0.0,0.0,C700221631,755567.42,905478.15,0.0,0.0
44,CASH_OUT,202940.08,C107317224,0.0,0.0,C1766389376,2460530.21,2663470.3,0.0,0.0
47,PAYMENT,18431.75,C528294582,0.0,0.0,M199525670,0.0,0.0,0.0,0.0
18,CASH_IN,224153.35,C862363301,6022418.41,6246571.76,C1044935616,270606.1,46452.75,0.0,0.0
17,CASH_OUT,305236.77,C1709966636,0.0,0.0,C1278831169,1050856.01,1356092.78,0.0,0.0
19,CASH_IN,184634.48,C1740320146,41834.0,226468.48,C492910426,3047.51,0.0,0.0,0.0
40,CASH_IN,372427.43,C1325623189,305.0,372732.43,C1793077452,248677.81,0.0,0.0,0.0
10,TRANSFER,70998.74,C932370345,21583.0,0.0,C991633018,514917.0,689579.37,0.0,0.0
45,CASH_IN,509369.81,C1748832452,1550604.25,2059974.07,C488736317,1010648.26,501278.45,0.0,0.0
45,CASH_OUT,74516.62,C1506712317,64834.0,0.0,C2095032356,9917.01,84433.63,0.0,0.0
36,PAYMENT,2951.21,C599846680,0.0,0.0,M199844948,0.0,0.0,0.0,0.0
17,TRANSFER,16538.44,C361084873,0.0,0.0,C530871504,133235.08,149773.52,0.0,0.0
37,PAYMENT,10311.22,C1092683388,70130.0,59818.78,M276274212,0.0,0.0,0.0,0.0
19,CASH_OUT,327191.8,C1552016278,0.0,0.0,C1825316952,3562786.07,3889977.87,0.0,0.0
44,CASH_IN,134205.65,C1196150615,9699492.22,9833697.88,C1134505559,380743.5,246537.84,0.0,0.0
41,CASH_OUT,326825.81,C1884377698,105401.0,0.0,C1506539317,0.0,547425.02,0.0,0.0
10,PAYMENT,12012.89,C1670385629,669018.93,657006.03,M759113265,0.0,0.0,0.0,0.0
44,PAYMENT,3962.22,C2033040233,0.0,0.0,M471962147,0.0,0.0,0.0,0.0
15,CASH_OUT,166930.95,C1620385255,169973.11,3042.16,C197049505,278030.17,444961.12,0.0,0.0
19,CASH_IN,64903.19,C517005772,5923579.32,5988482.51,C1329641826,1664022.16,1750005.89,0.0,0.0
33,PAYMENT,6151.13,C696897605,204727.0,198575.87,M1278335074,0.0,0.0,0.0,0.0
44,PAYMENT,6473.51,C62423392,184008.65,177535.13,M1794998908,0.0,0.0,0.0,0.0
35,CASH_OUT,145269.34,C1985920891,0.0,0.0,C476664236,436349.92,581619.26,0.0,0.0
16,CASH_OUT,318875.14,C256695747,70236.22,0.0,C1982171735,86319.24,405194.38,0.0,0.0
21,PAYMENT,3085.53,C1948414317,0.0,0.0,M105557259,0.0,0.0,0.0,0.0
38,CASH_IN,387013.87,C1427101301,3583324.23,3970338.1,C1050789203,3072468.32,2685454.46,0.0,0.0
15,CASH_OUT,350092.42,C1788531334,37.0,0.0,C1436637493,413621.23,763713.65,0.0,0.0
15,CASH_IN,173863.81,C1146210071,20961.0,194824.81,C1769464109,237371.91,63508.1,0.0,0.0
37,CASH_IN,261811.18,C1106529057,9545916.13,9807727.31,C1322942971,5387678.19,5125867.01,0.0,0.0
35,PAYMENT,4652.57,C199994743,60275.0,55622.43,M1016806731,0.0,0.0,0.0,0.0
37,PAYMENT,22244.55,C1857512945,3663.0,0.0,M531089364,0.0,0.0,0.0,0.0
33,PAYMENT,5167.04,C926937858,638.0,0.0,M837329035,0.0,0.0,0.0,0.0
19,PAYMENT,4637.29,C1743185191,0.0,0.0,M184148010,0.0,0.0,0.0,0.0
96,PAYMENT,2657.6,C1979429675,85410.0,82752.4,M368644126,0.0,0.0,0.0,0.0
11,PAYMENT,3065.27,C1577892943,0.0,0.0,M1925579468,0.0,0.0,0.0,0.0
44,CASH_IN,143692.22,C2017115279,51415.0,195107.22,C1183462413,0.0,0.0,0.0,0.0
11,CASH_OUT,104629.97,C1500587998,52637.0,0.0,C408536992,1540848.8,1645478.76,0.0,0.0
42,PAYMENT,18871.83,C345405417,4815.0,0.0,M1214573280,0.0,0.0,0.0,0.0
15,TRANSFER,469261.36,C1132259896,30507.0,0.0,C739289034,3713395.78,4182657.14,0.0,0.0
40,CASH_OUT,67656.36,C674755220,13932.0,0.0,C33677500,0.0,67656.36,0.0,0.0
15,CASH_IN,1645.33,C1408107471,529462.0,531107.33,C35514533,231379.93,229734.6,0.0,0.0
13,CASH_OUT,120995.8,C1025318008,31444.0,0.0,C1462962977,0.0,120995.8,0.0,0.0
10,CASH_OUT,442952.66,C49612154,14009.0,0.0,C1704308874,4379007.41,4821960.07,0.0,0.0
41,PAYMENT,5051.44,C1851711533,16800.0,11748.56,M780432817,0.0,0.0,0.0,0.0
40,PAYMENT,12585.41,C996775187,10048.0,0.0,M1927460028,0.0,0.0,0.0,0.0
38,PAYMENT,2184.78,C337118742,2018.22,0.0,M1496285171,0.0,0.0,0.0,0.0
19,CASH_OUT,111288.1,C544588088,0.0,0.0,C1434590943,640276.11,694849.35,0.0,0.0
38,CASH_OUT,81833.29,C40364681,130.0,0.0,C945456570,39430.81,121264.11,0.0,0.0
36,CASH_OUT,361680.07,C2005706248,9794.0,0.0,C1069481080,6546.54,368226.6,0.0,0.0
14,CASH_OUT,29735.95,C537307217,0.0,0.0,C2072852748,38812.0,85689.67,0.0,0.0
16,CASH_OUT,28158.93,C1363693805,15807.0,0.0,C1336969293,460943.76,736400.75,0.0,0.0
18,PAYMENT,5138.28,C1314126086,0.0,0.0,M1637709428,0.0,0.0,0.0,0.0
15,CASH_OUT,170.0,C1065370362,170.0,0.0,C200064275,413421.36,345764.15,1.0,0.0
58,TRANSFER,561948.38,C856217790,561948.38,0.0,C1278181974,0.0,0.0,1.0,0.0
18,CASH_IN,160482.92,C2017917531,1082.0,161564.92,C76517561,445716.09,116507.97,0.0,0.0
34,PAYMENT,38188.74,C16278894,10195.0,0.0,M1949835072,0.0,0.0,0.0,0.0
13,CASH_OUT,454859.39,C1274887619,0.0,0.0,C2146670328,0.0,454859.39,1.0,0.0
15,PAYMENT,22262.41,C1300821203,191655.0,169392.59,M1216140511,0.0,0.0,0.0,0.0
34,CASH_OUT,352089.61,C1345902405,169987.0,0.0,C758606030,100252.96,452342.57,0.0,0.0
18,CASH_IN,267531.16,C906212956,1081.0,268612.16,C2139846876,0.0,0.0,0.0,0.0
34,CASH_OUT,85321.66,C2065328719,13489.45,0.0,C1144706630,308350.55,393672.2,0.0,0.0
45,CASH_IN,204087.03,C1437908427,1398577.71,1602664.75,C206737682,20151711.57,19947624.54,0.0,0.0
13,TRANSFER,2130552.42,C1354350623,10846.0,0.0,C1312698206,0.0,2304236.54,0.0,0.0
20,CASH_OUT,128867.5,C1934897986,0.0,0.0,C1996294372,255500.91,384368.41,0.0,0.0
13,PAYMENT,22213.97,C670295265,198268.0,176054.03,M1127924452,0.0,0.0,0.0,0.0
39,PAYMENT,7270.15,C391022079,0.0,0.0,M1644811740,0.0,0.0,0.0,0.0
20,PAYMENT,23307.18,C17969132,0.0,0.0,M269432018,0.0,0.0,0.0,0.0
8,PAYMENT,21580.92,C1140006545,17192.0,0.0,M1510876808,0.0,0.0,0.0,0.0
44,TRANSFER,428783.76,C2138464297,199852.0,0.0,C467077557,53399.08,482182.84,0.0,0.0
17,CASH_IN,163740.69,C612858653,30136.0,193876.69,C1736467860,1434877.68,1271136.99,0.0,0.0
15,TRANSFER,1387791.94,C267455248,0.0,0.0,C540326166,2340218.87,3465051.78,0.0,0.0
13,CASH_IN,708211.0,C1651716379,3733.0,711944.0,C1360879560,0.0,0.0,0.0,0.0
10,CASH_IN,50536.21,C269448373,118.0,50654.21,C1213217339,0.0,2609095.53,0.0,0.0
58,TRANSFER,1789155.73,C1979185568,1789155.73,0.0,C1873285106,0.0,0.0,1.0,0.0
96,PAYMENT,2901.32,C1577449643,75793.0,72891.68,M1400170107,0.0,0.0,0.0,0.0
37,PAYMENT,9313.48,C1699259837,328455.14,319141.66,M133769886,0.0,0.0,0.0,0.0
43,CASH_OUT,35339.76,C822772291,0.0,0.0,C791622286,1062009.0,1097348.75,0.0,0.0
12,CASH_OUT,389458.63,C1025998734,1159822.89,770364.27,C1729992140,841598.99,955094.76,0.0,0.0
13,CASH_OUT,15639.24,C979890559,0.0,0.0,C855871108,111550.89,127190.13,0.0,0.0
33,PAYMENT,6958.59,C330501664,35911.0,28952.41,M1818651384,0.0,0.0,0.0,0.0
36,CASH_IN,487930.72,C1472038948,15525626.8,16013557.52,C474533746,4022496.69,3534565.96,0.0,0.0
37,CASH_OUT,218643.66,C1529091318,0.0,0.0,C1796009777,3935330.97,4153974.64,0.0,0.0
18,CASH_IN,210496.8,C758359621,4074429.18,4284925.98,C1005243179,1394233.29,1184008.75,0.0,0.0
20,PAYMENT,4174.4,C1138854705,59379.0,55204.6,M1155816010,0.0,0.0,0.0,0.0
44,PAYMENT,2564.82,C717835439,10927.66,8362.84,M1305120603,0.0,0.0,0.0,0.0
38,CASH_IN,267944.62,C2129640470,40680.0,308624.62,C1565417363,0.0,0.0,0.0,0.0
13,PAYMENT,10074.26,C1975801700,20583.0,10508.74,M1994971190,0.0,0.0,0.0,0.0
11,PAYMENT,15110.02,C228817931,0.0,0.0,M344667932,0.0,0.0,0.0,0.0
44,PAYMENT,2481.79,C1860822476,104367.0,101885.21,M2021860600,0.0,0.0,0.0,0.0
44,CASH_OUT,18834.88,C996568557,197.0,0.0,C1490462219,1158093.54,1176928.42,0.0,0.0
17,CASH_IN,95953.87,C787283734,10100.0,106053.87,C1192859937,990967.14,1629718.54,0.0,0.0
44,CASH_IN,13267.49,C66194094,6771896.97,6785164.46,C1473526517,389961.23,376693.74,0.0,0.0
17,CASH_OUT,57394.9,C1112684744,0.0,0.0,C1986380677,86658.36,144053.26,0.0,0.0
10,CASH_IN,398722.41,C1000666653,52353.0,451075.41,C1863303135,3619608.33,3220885.92,0.0,0.0
36,PAYMENT,2791.4,C1817607952,394849.8,392058.4,M1532626316,0.0,0.0,0.0,0.0
44,PAYMENT,13956.05,C1082916388,0.0,0.0,M1541517092,0.0,0.0,0.0,0.0
9,CASH_OUT,173672.28,C2022959332,5888.0,0.0,C720927502,134217.26,647842.77,0.0,0.0
42,CASH_OUT,35524.72,C1806120109,0.0,0.0,C2049891493,3244214.72,2947693.46,0.0,0.0
18,CASH_OUT,160336.52,C712417962,44088.0,0.0,C185286073,276514.43,436850.95,0.0,0.0
41,CASH_IN,186143.91,C1052075283,5641323.72,5827467.63,C395916974,1007520.73,821376.82,0.0,0.0
36,CASH_OUT,687502.94,C1509568251,0.0,0.0,C2016464747,2417999.84,3105502.79,0.0,0.0
44,CASH_OUT,145466.2,C251090639,50846.0,0.0,C127592304,371834.84,364653.13,0.0,0.0
13,TRANSFER,1085098.26,C731490350,0.0,0.0,C780187080,6400786.95,7485885.21,0.0,0.0
17,CASH_IN,357453.75,C1005469686,53687.0,411140.75,C475453417,0.0,1020691.8,0.0,0.0
15,PAYMENT,29253.82,C1465104235,21015.91,0.0,M1142983121,0.0,0.0,0.0,0.0
20,TRANSFER,1675301.71,C1943560756,0.0,0.0,C1303218675,8940421.46,13136605.34,0.0,0.0
19,TRANSFER,379224.24,C724397489,240242.01,0.0,C2116025742,644734.78,1023959.03,0.0,0.0
8,PAYMENT,805.65,C343719818,0.0,0.0,M933561624,0.0,0.0,0.0,0.0
43,CASH_OUT,64215.95,C417970049,0.0,0.0,C963868239,987077.6,1051293.55,0.0,0.0
43,CASH_OUT,118732.4,C2088688834,0.0,0.0,C1973561066,13331657.17,13450389.57,0.0,0.0
43,CASH_OUT,79300.65,C447851624,853.0,0.0,C597253725,240742.14,574345.42,0.0,0.0
43,CASH_IN,218813.38,C1693976017,13251387.79,13470201.17,C362923337,615989.48,397176.1,0.0,0.0
42,CASH_OUT,216565.91,C744366244,112732.0,0.0,C1550103906,0.0,216565.91,0.0,0.0
15,CASH_OUT,547957.04,C722443131,80781.0,0.0,C1326771692,269221.0,564861.13,0.0,0.0
9,CASH_OUT,180426.99,C810210249,0.0,0.0,C766681183,17808533.57,17805370.66,0.0,0.0
47,PAYMENT,8391.46,C1523134834,142901.0,134509.54,M579584709,0.0,0.0,0.0,0.0
43,CASH_OUT,80917.97,C809890096,0.0,0.0,C785893568,1221858.03,1302776.0,0.0,0.0
7,PAYMENT,132.0,C1866484678,308.0,176.0,M2010162322,0.0,0.0,0.0,0.0
41,CASH_IN,500856.08,C1369958877,23908.0,524764.08,C961629914,1511886.42,1011030.34,0.0,0.0
10,PAYMENT,9482.58,C332689160,912577.64,903095.07,M2098818774,0.0,0.0,0.0,0.0
18,PAYMENT,8176.8,C486203593,613515.0,605338.2,M1157268567,0.0,0.0,0.0,0.0
14,CASH_IN,106055.03,C581499357,487.0,106542.03,C201106015,380672.85,363357.49,0.0,0.0
22,PAYMENT,11063.81,C481873963,68486.21,57422.4,M170733757,0.0,0.0,0.0,0.0
14,PAYMENT,2675.05,C1355786580,347917.48,345242.43,M2136292655,0.0,0.0,0.0,0.0
10,PAYMENT,4728.87,C333919277,241936.55,237207.69,M1591899149,0.0,0.0,0.0,0.0
94,CASH_OUT,102458.7,C1612312044,15319.0,0.0,C982547576,6207790.94,6310249.63,0.0,0.0
11,PAYMENT,23057.31,C1189349533,24519.0,1461.69,M589450327,0.0,0.0,0.0,0.0
43,CASH_OUT,318203.1,C820113285,0.0,0.0,C717708039,463516.06,425306.11,0.0,0.0
18,CASH_OUT,105626.81,C1005553881,0.0,0.0,C1028681359,319125.58,424752.39,0.0,0.0
39,CASH_OUT,19565.96,C31088568,60947.0,41381.04,C1593953931,409980.36,429546.32,0.0,0.0
34,CASH_OUT,159754.86,C1375186444,1112685.41,952930.55,C449779742,912022.07,1192651.5,0.0,0.0
44,CASH_OUT,64892.41,C2116766616,49897.0,0.0,C114075006,0.0,64892.41,0.0,0.0
34,CASH_OUT,149306.08,C697952954,0.0,0.0,C1512945422,564720.71,714026.79,0.0,0.0
94,PAYMENT,10066.76,C1931218808,0.0,0.0,M350224489,0.0,0.0,0.0,0.0
33,CASH_OUT,84684.37,C1182347240,2156.0,0.0,C78023914,0.0,234754.91,0.0,0.0
14,CASH_IN,299276.29,C373336075,240.0,299516.29,C1727128330,9169815.68,8870539.39,0.0,0.0
11,CASH_IN,3712.48,C1126223017,12432877.89,12436590.37,C1630411546,51859.0,48146.52,0.0,0.0
22,PAYMENT,6815.24,C1646651259,0.0,0.0,M443626580,0.0,0.0,0.0,0.0
43,CASH_IN,118396.4,C624071918,5561.85,123958.25,C1720963040,678492.31,560095.91,0.0,0.0
9,CASH_OUT,147218.72,C1028526469,0.0,0.0,C1635341595,7722358.7,10201783.05,0.0,0.0
42,PAYMENT,3051.2,C1390716176,0.0,0.0,M350370927,0.0,0.0,0.0,0.0
36,TRANSFER,77454.08,C1393883616,0.0,0.0,C1172009958,1162704.31,1802346.44,0.0,0.0
10,TRANSFER,283836.93,C527824620,2255.67,0.0,C1062791125,306332.39,590169.32,0.0,0.0
46,DEBIT,2489.88,C110187797,0.0,0.0,C1873672823,511019.98,513509.86,0.0,0.0
18,CASH_IN,118502.31,C1936004087,16980258.83,17098761.14,C540347906,774523.49,1267097.29,0.0,0.0
17,PAYMENT,12707.32,C496424045,443702.63,430995.3,M2056554491,0.0,0.0,0.0,0.0
10,CASH_IN,231613.53,C1183230558,61672.0,293285.53,C728862519,0.0,0.0,0.0,0.0
33,TRANSFER,1272414.96,C938358543,20986.0,0.0,C783367604,77591.92,1350006.89,0.0,0.0
19,PAYMENT,42362.71,C1077576872,119655.42,77292.71,M657037826,0.0,0.0,0.0,0.0
9,PAYMENT,7460.53,C641101177,0.0,0.0,M1909632298,0.0,0.0,0.0,0.0
21,CASH_IN,146508.17,C643009812,1588702.37,1735210.55,C2044711780,1492223.83,1345715.65,0.0,0.0
15,CASH_OUT,15005.45,C1414592934,138192.0,123186.55,C98783629,303451.11,549174.0,0.0,0.0
38,CASH_OUT,224271.51,C343767710,55477.0,0.0,C591159090,274037.15,498308.66,0.0,0.0
14,CASH_OUT,275591.1,C711983934,0.0,0.0,C487219656,2961788.87,3237379.97,0.0,0.0
19,PAYMENT,1715.59,C149689715,0.0,0.0,M240618375,0.0,0.0,0.0,0.0
43,CASH_OUT,69074.59,C1504668003,0.0,0.0,C2143635145,1437656.3,1506730.89,0.0,0.0
73,TRANSFER,12619.29,C427763831,12619.29,0.0,C1394804033,0.0,0.0,1.0,0.0
33,PAYMENT,19363.69,C584278364,84754.69,65391.0,M1822329314,0.0,0.0,0.0,0.0
44,PAYMENT,2430.35,C1647538957,0.0,0.0,M1140582189,0.0,0.0,0.0,0.0
37,PAYMENT,12807.81,C903422739,0.0,0.0,M37497694,0.0,0.0,0.0,0.0
10,PAYMENT,18216.52,C95040886,0.0,0.0,M494488064,0.0,0.0,0.0,0.0
13,CASH_OUT,259389.08,C281187983,20944.0,0.0,C1662235713,242558.44,501947.53,0.0,0.0
11,PAYMENT,2113.39,C218095323,520.0,0.0,M2119976573,0.0,0.0,0.0,0.0
42,PAYMENT,128.72,C400096525,11261.0,11132.28,M352811091,0.0,0.0,0.0,0.0
46,CASH_OUT,112815.6,C429243650,357610.76,244795.16,C2146203898,514206.88,627022.48,0.0,0.0
35,CASH_OUT,224284.48,C355918070,15247.0,0.0,C1797756637,359780.88,584065.36,0.0,0.0
16,CASH_IN,453440.15,C1957826496,6199883.21,6653323.36,C982658929,653046.93,199606.79,0.0,0.0
36,TRANSFER,944508.26,C119958804,0.0,0.0,C545217668,974200.07,1918708.33,0.0,0.0
17,PAYMENT,8701.64,C375755887,116925.38,108223.74,M993430732,0.0,0.0,0.0,0.0
38,PAYMENT,11187.01,C1017388631,0.0,0.0,M865808243,0.0,0.0,0.0,0.0
12,TRANSFER,583109.44,C868260979,0.0,0.0,C1231540556,2198446.4,2687669.88,0.0,0.0
22,CASH_OUT,97836.94,C500851100,0.0,0.0,C263813698,1258967.42,1356804.36,0.0,0.0
15,CASH_IN,47967.4,C534248809,9175470.19,9223437.58,C386719853,785082.38,829688.76,0.0,0.0
11,CASH_IN,354608.01,C264443636,9947.0,364555.01,C464345779,1376842.5,1916932.22,0.0,0.0
35,CASH_OUT,123400.75,C57977021,0.0,0.0,C1894102240,431772.08,555172.83,0.0,0.0
10,CASH_IN,27176.06,C1586388141,2136462.7,2163638.75,C690491367,133189.43,75928.7,0.0,0.0
11,CASH_IN,174169.88,C1397890343,793644.0,967813.88,C400720732,116147.08,0.0,0.0,0.0
43,CASH_OUT,260073.98,C1547127870,0.0,0.0,C111258334,2366429.77,2626503.76,0.0,0.0
46,CASH_IN,65468.43,C1963924278,6705343.67,6770812.1,C1435474805,72717.76,7249.33,0.0,0.0
41,CASH_OUT,209846.58,C1284183727,1497.0,0.0,C2047282527,0.0,344636.95,0.0,0.0
17,CASH_IN,237127.2,C1783898089,408450.62,645577.82,C99275333,3962759.1,3591610.4,0.0,0.0
41,CASH_OUT,149109.75,C1660468861,100006.0,0.0,C375961242,397056.88,546166.63,0.0,0.0
12,CASH_OUT,84333.03,C1242299410,252632.34,168299.31,C422007654,3794563.43,3651742.35,0.0,0.0
18,CASH_OUT,289810.96,C1063190198,0.0,0.0,C884990011,1788331.78,1945958.74,0.0,0.0
47,PAYMENT,12232.29,C1808648636,239.0,0.0,M1566177406,0.0,0.0,0.0,0.0
17,CASH_OUT,125048.52,C1349189464,31113.0,0.0,C1522744673,188364.87,313413.38,0.0,0.0
19,CASH_IN,202250.14,C1015843682,8017.0,210267.14,C1233497086,1972614.99,1770364.85,0.0,0.0
19,CASH_OUT,48661.0,C1167768226,20293.0,0.0,C1751451695,79174.42,127835.42,0.0,0.0
42,CASH_OUT,211157.07,C2130873917,31994.0,0.0,C159643878,134042.54,345199.61,0.0,0.0
37,CASH_OUT,329802.86,C98012935,0.0,0.0,C959750587,373088.33,702891.19,0.0,0.0
8,DEBIT,6422.27,C1504923276,0.0,0.0,C1489275794,261406.22,120258.54,0.0,0.0
38,CASH_OUT,247603.77,C54211480,229182.0,0.0,C391801054,1646165.99,1893769.76,0.0,0.0
42,CASH_OUT,392126.83,C803204539,22903.0,0.0,C2040195203,640291.43,1032418.26,0.0,0.0
17,PAYMENT,10208.47,C261857258,345850.9,335642.43,M1463007351,0.0,0.0,0.0,0.0
15,PAYMENT,17582.77,C1247976995,0.0,0.0,M1292829181,0.0,0.0,0.0,0.0
15,TRANSFER,297022.43,C1951201544,523803.47,226781.04,C28290307,893543.71,1190566.15,0.0,0.0
11,PAYMENT,4739.72,C1182019875,861782.42,857042.7,M678640815,0.0,0.0,0.0,0.0
40,CASH_OUT,399296.41,C1680525055,69887.0,0.0,C1042985575,0.0,399296.41,0.0,0.0
19,CASH_OUT,266794.28,C1582481524,0.0,0.0,C1094712572,2555416.25,2711136.37,0.0,0.0
9,CASH_IN,248467.06,C7044131,40.0,248507.06,C395354582,0.0,0.0,0.0,0.0
16,PAYMENT,10248.05,C946778434,29908.0,19659.95,M991152731,0.0,0.0,0.0,0.0
20,CASH_OUT,21116.63,C1420391518,15529.0,0.0,C346607746,470437.44,491554.07,0.0,0.0
13,CASH_OUT,58323.16,C1014076296,0.0,0.0,C1941062740,1696562.61,1464882.7,0.0,0.0
21,TRANSFER,163134.93,C1881130165,241934.93,78800.0,C1015710531,236335.02,399469.95,0.0,0.0
12,PAYMENT,8064.03,C118732322,186.0,0.0,M2132647738,0.0,0.0,0.0,0.0
44,CASH_OUT,44112.6,C1303787229,0.0,0.0,C173984687,2130928.16,2175040.76,0.0,0.0
38,CASH_IN,134787.11,C1677270299,14946.0,149733.11,C1253362796,0.0,0.0,0.0,0.0
43,CASH_IN,47405.75,C907976244,92625.0,140030.75,C1853316052,2482750.59,2435344.84,0.0,0.0
34,CASH_OUT,157769.01,C1297878562,0.0,0.0,C1239059271,1597989.82,2148557.56,0.0,0.0
14,CASH_IN,262429.77,C591316471,20313.0,282742.77,C2072650781,59935.49,0.0,0.0,0.0
39,PAYMENT,8491.8,C798888019,0.0,0.0,M805633953,0.0,0.0,0.0,0.0
37,CASH_OUT,71531.86,C1457562533,0.0,0.0,C437789159,910942.78,982474.64,0.0,0.0
16,CASH_OUT,257189.77,C391412870,102907.0,0.0,C8278945,0.0,490106.9,0.0,0.0
16,PAYMENT,5136.09,C955873433,0.0,0.0,M2133787925,0.0,0.0,0.0,0.0
